ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12841108,2015 Subaru Outback 2.5I Premium MY15,25888,Subaru,Outback,2.5I Premium,MY15,2015,116400,Wagon,Automatic,Premium Unleaded Petrol, Used,2498,White,5
12841109,2017 Ford Ranger XL 3.2 (4X4) PX Mkii MY17,33333,Ford,Ranger,XL 3.2 (4X4),PX Mkii MY17,2017,151517,Crew Cab Utility,Automatic,Diesel, Used,3198,White,5
12841111,2011 Volkswagen Tiguan 103 TDI 5NC MY11,13888,Volkswagen,Tiguan,103 TDI,5NC MY11,2011,143080,Wagon,Automatic,Diesel, Used,1968,Grey,5
12841113,2018 Subaru Forester 2.5I-L MY18,19999,Subaru,Forester,2.5I-L,MY18,2018,204994,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12841117,2018 Subaru Outback 2.0D MY18,24888,Subaru,Outback,2.0D,MY18,2018,140448,Wagon,Automatic,Diesel, Used,1998,White,5
12841119,2003 Mercedes-Benz E320 Elegance 211,10000,Mercedes-Benz,E320,Elegance,211,2003,107211,Sedan,Automatic,Unleaded Petrol, Used,3199,Blue,5
12841120,2013 Volkswagen Touareg V6 TDI 7P MY14,24888,Volkswagen,Touareg,V6 TDI,7P MY14,2013,140056,Wagon,Automatic,Diesel, Used,2967,Silver,5
12841121,2015 Nissan Pathfinder ST-L N-Trek (4X4) R52 MY15,27888,Nissan,Pathfinder,ST-L N-Trek (4X4),R52 MY15,2015,62331,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,White,7
12841125,2019 BMW X5 M50D (5 Seat) G05 MY19,123888,BMW,X5,M50D (5 Seat),G05 MY19,2019,33231,Wagon,Automatic,Diesel, Used,2993,Grey,5
12841127,2010 Jeep Wrangler Unlimited Renegade (4X4) JK MY09,27888,Jeep,Wrangler,Unlimited Renegade (4X4),JK MY09,2010,126789,Hardtop,Automatic,Unleaded Petrol, Used,3778,Silver,5
12841133,2017 Kia Sportage SI (awd) QL MY17,23888,Kia,Sportage,SI (awd),QL MY17,2017,143246,Wagon,Automatic,Diesel, Used,1995,White,5
12841140,2017 Land Rover Discovery Sport TD4 150 HSE 5 Seat LC MY17,39888,Land Rover,Discovery Sport,TD4 150 HSE 5 Seat,LC MY17,2017,56689,Wagon,Automatic,Diesel, Used,1999,Silver,5
12841143,2016 Mercedes-Benz GLE250 D 4Matic 166 MY17,49888,Mercedes-Benz,GLE250,D 4Matic,166 MY17,2016,79888,Wagon,Automatic,Diesel, Used,2143,Black,5
12841144,2016 Mercedes-Benz S400 L 222 MY16,74888,Mercedes-Benz,S400,L,222 MY16,2016,45966,Sedan,Automatic,Premium Unleaded Petrol, Used,2996,White,5
12841157,2016 Mitsubishi Outlander LS Safety Pack (4X4) 5 Seats ZK MY17,26500,Mitsubishi,Outlander,LS Safety Pack (4X4) 5 Seats,ZK MY17,2016,99754,Wagon,Automatic,Unleaded Petrol, Used,2360,Grey,5
12841158,2019 Mitsubishi Outlander Exceed (hybrid) ZL MY19,52990,Mitsubishi,Outlander,Exceed (hybrid),ZL MY19,2019,24001,Wagon,Automatic,Unleaded Petrol/Electric, Used,1998,White,5
12841167,2014 Mitsubishi ASX Aspire (2WD) XB MY14,21998,Mitsubishi,ASX,Aspire (2WD),XB MY14,2014,66603,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12841168,2018 Kia Cerato S YD MY18,22998,Kia,Cerato,S,YD MY18,2018,69137,Hatchback,Automatic,Unleaded Petrol, Used,1999,Grey,5
12841170,2017 Nissan X-Trail TI (4X4) T32,32999,Nissan,X-Trail,TI (4X4),T32,2017,87243,Wagon,Automatic,Unleaded Petrol, Used,2488,Black,5
12841171,2019 Renault Trafic L1 SWB Premium (125KW) X82 MY20,45999,Renault,Trafic,L1 SWB Premium (125KW),X82 MY20,2019,57068,Van,Automatic,Diesel, Used,1997,White,3
12841172,2019 Hyundai Tucson Active X (fwd) TL3 MY19,31888,Hyundai,Tucson,Active X (fwd),TL3 MY19,2019,28621,Wagon,Automatic,Unleaded Petrol, Used,1999,Grey,5
12841181,2020 Subaru Forester 2.5I (awd) MY21,36990,Subaru,Forester,2.5I (awd),MY21,2020,47210,Wagon,Automatic,Unleaded Petrol, Used,2498,Grey,5
12841182,2010 Nissan X-Trail TS (4X4) T31 MY10,15990,Nissan,X-Trail,TS (4X4),T31 MY10,2010,144021,Wagon,Automatic,Diesel, Used,1995,White,5
12841196,2002 Toyota Hilux SR5 (4X4) VZN167R,15900,Toyota,Hilux,SR5 (4X4),VZN167R,2002,312000,Dual Cab Pick-up,Automatic,Unleaded Petrol, Used,3378,Blue,5
12841197,2022 LDV G10+ Barn Door SV7C MY21,32880,LDV,G10+,Barn Door,SV7C MY21,2022,24562,Van,Automatic,Diesel, Used,1996,White,2
12841202,2021 Audi Q5 40 TDI Quattro Sport Mhev FY MY22,79850,Audi,Q5,40 TDI Quattro Sport Mhev,FY MY22,2021,10630,Wagon,Automatic,Diesel/Electric, Used,1968,Black,5
12841208,2016 BMW X1 Xdrive 20D F48,39990,BMW,X1,Xdrive 20D,F48,2016,88288,Wagon,Automatic,Diesel, Used,1995,White,5
12841229,2015 Honda Civic VTI-LN FK MY15,22990,Honda,Civic,VTI-LN,FK MY15,2015,81535,Hatchback,Automatic,Premium Unleaded Petrol, Used,1798,Black,5
12841230,2017 Hyundai Elantra Elite 2.0 MPI AD,22990,Hyundai,Elantra,Elite 2.0 MPI,AD,2017,87004,Sedan,Automatic,Unleaded Petrol, Used,1999,White,5
12841237,2006 Toyota Hilux SR GGN15R,9990,Toyota,Hilux,SR,GGN15R,2006,242459,Dual Cab Pick-up,Automatic,Unleaded Petrol, Used,3956,White,5
12841238,2014 Holden Commodore Evoke VF,10995,Holden,Commodore,Evoke,VF,2014,215377,Sportswagon,Automatic,Unleaded Petrol, Used,2997,White,5
12841240,2007 Nissan Pathfinder ST-L (4X4) R51,15990,Nissan,Pathfinder,ST-L (4X4),R51,2007,218633,Wagon,Manual,Diesel, Used,2488,Silver,7
12841241,2015 Nissan Pathfinder ST (4X2) R52,26990,Nissan,Pathfinder,ST (4X2),R52,2015,68735,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,Blue,7
12841242,2017 Holden Colorado LS (4X4) RG MY17,29990,Holden,Colorado,LS (4X4),RG MY17,2017,122642,Crew Cab Pickup,Automatic,Diesel, Used,2776,White,5
12841243,2015 Holden Colorado LTZ (4X4) RG MY15,29990,Holden,Colorado,LTZ (4X4),RG MY15,2015,136252,Crew Cab Pickup,Manual,Diesel, Used,2776,Black,5
12841246,2017 Mini Cooper 5D Hatch F55,29990,Mini,Cooper,5D Hatch,F55,2017,40397,Hatchback,Automatic,Premium Unleaded Petrol, Used,1499,White,5
12841249,2016 Ford Mustang GT 5.0 V8 FM,64990,Ford,Mustang,GT 5.0 V8,FM,2016,34950,Convertible,Automatic,Premium Unleaded Petrol, Used,4950,Yellow,4
12841250,2008 Mitsubishi Lancer VR CJ MY09,10990,Mitsubishi,Lancer,VR,CJ MY09,2008,136915,Sedan,Manual,Unleaded Petrol, Used,1998,Grey,5
12841251,2021 Nissan Navara ST (4X4) D23 MY21,51990,Nissan,Navara,ST (4X4),D23 MY21,2021,60482,Dual Cab Pick-up,Automatic,Diesel, Used,2298,White,5
12841261,2005 Holden Commodore S VZ,7500,Holden,Commodore,S,VZ,2005,132000,Utility,Manual,Unleaded Petrol, Used,3565,Blue,2
12841262,2017 Mitsubishi Pajero GLX LWB (4X4) NX MY17,39850,Mitsubishi,Pajero,GLX LWB (4X4),NX MY17,2017,170334,Wagon,Automatic,Diesel, Used,3200,White,7
12841268,2017 Hyundai Kona Active OS,24990,Hyundai,Kona,Active,OS,2017,90162,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12841276,1998 Toyota Hilux Workmate RZN147R,11999,Toyota,Hilux,Workmate,RZN147R,1998,118402,Cab Chassis,Manual,Unleaded Petrol, Used,1998,White,3
12841278,2016 Nissan Patrol ST (4X4) GU Series 10,56000,Nissan,Patrol,ST (4X4),GU Series 10,2016,78000,Wagon,Manual,Diesel, Used,2953,Silver,7
12841279,2014 Jeep Grand Cherokee SRT 8 (4X4) WK MY14,50000,Jeep,Grand Cherokee,SRT 8 (4X4),WK MY14,2014,114000,Wagon,Automatic,Premium Unleaded Petrol, Used,6424,Blue,5
12841293,2019 Mazda 3 G20 Touring BP,29888,Mazda,3,G20 Touring,BP,2019,36477,Sedan,Automatic,Unleaded Petrol, Used,1998,Red,5
12841295,2018 BMW 125I M-Sport F20 LCI MY18,38987,BMW,125I,M-Sport,F20 LCI MY18,2018,32961,Hatchback,Automatic,Premium Unleaded Petrol, Used,1997,White,5
12841298,2016 Toyota Hiace LWB TRH201R MY15,35888,Toyota,Hiace,LWB,TRH201R MY15,2016,84509,Van,Manual,Unleaded Petrol, Used,2694,White,2
12841300,2011 Hyundai I45 Elite YF MY11,11999,Hyundai,I45,Elite,YF MY11,2011,140917,Sedan,Automatic,Unleaded Petrol, Used,2359,Grey,5
12841301,2017 Ford Escape Titanium (awd) ZG,31680,Ford,Escape,Titanium (awd),ZG,2017,61252,Wagon,Automatic,Diesel, Used,1998,Grey,5
12841313,2011 Toyota Kluger Grande (4X4) GSU45R MY11 Upgrade,23990,Toyota,Kluger,Grande (4X4),GSU45R MY11 Upgrade,2011,156886,Wagon,Automatic,Unleaded Petrol, Used,3456,Black,7
12841318,2008 Holden Commodore Omega 60TH Anniversary VE MY09,9999,Holden,Commodore,Omega 60TH Anniversary,VE MY09,2008,264658,Sedan,Automatic,Unleaded Petrol, Used,3565,Silver,5
12841319,2010 Holden Cruze CDX JG,10999,Holden,Cruze,CDX,JG,2010,80668,Sedan,Automatic,Unleaded Petrol, Used,1796,Black,5
12841320,2015 Mini Cooper JCW F56,32990,Mini,Cooper,JCW,F56,2015,83076,Hatchback,Automatic,Premium Unleaded Petrol, Used,1998,Grey,4
12841321,2012 Chrysler 300 SRT8 MY12,43995,Chrysler,300,SRT8,MY12,2012,91165,Sedan,Automatic,Premium Unleaded Petrol, Used,6417,White,5
12841323,2014 Toyota Aurion Presara GSV50R,11990,Toyota,Aurion,Presara,GSV50R,2014,249237,Sedan,Automatic,Unleaded Petrol, Used,3456,White,5
12841325,2013 Jeep Grand Cherokee Limited (4X4) WK MY14,19990,Jeep,Grand Cherokee,Limited (4X4),WK MY14,2013,218763,Wagon,Automatic,Diesel, Used,2987,White,5
12841326,2015 Toyota Camry Altise ASV50R MY15,17990,Toyota,Camry,Altise,ASV50R MY15,2015,164129,Sedan,Automatic,Unleaded Petrol, Used,2494,White,5
12841329,2020 LDV D90 (2WD) MY19,33770,LDV,D90,(2WD),MY19,2020,62149,Wagon,Automatic,Unleaded Petrol, Used,1995,Grey,7
12841330,2013 Jeep Grand Cherokee Limited (4X4) WK MY13,16790,Jeep,Grand Cherokee,Limited (4X4),WK MY13,2013,260360,Wagon,Automatic,Diesel, Used,2987,White,5
12841337,2017 Kia RIO S YB MY17,19990,Kia,RIO,S,YB MY17,2017,42047,Hatchback,Automatic,Unleaded Petrol, Used,1368,Red,5
12841343,2016 Mazda CX-9 GT (awd) MY16,33990,Mazda,CX-9,GT (awd),MY16,2016,100977,Wagon,Automatic,Unleaded Petrol, Used,2488,White,7
12841346,2013 Isuzu D-MAX SX (4X4) TF MY12,31999,Isuzu,D-MAX,SX (4X4),TF MY12,2013,189978,Space Cab Chassis,Manual,Diesel, Used,2999,White,4
12841347,2021 Volvo XC60 B5 Momentum Mhev 246 MY22,79990,Volvo,XC60,B5 Momentum Mhev,246 MY22,2021,8781,Wagon,Automatic,Premium Unleaded/Electric, Used,1969,Grey,5
12841350,2018 Mitsubishi Eclipse Cross LS (2WD) YA,25988,Mitsubishi,Eclipse Cross,LS (2WD),YA,2018,107642,Wagon,Automatic,Unleaded Petrol, Used,1499,Blue,5
12841352,2017 Volkswagen Tiguan 140 TDI Highline 5NA,42990,Volkswagen,Tiguan,140 TDI Highline,5NA,2017,69080,Wagon,Automatic,Diesel, Used,1968,Grey,5
12841353,2010 Mazda 6 Touring GH MY10,15990,Mazda,6,Touring,GH MY10,2010,104487,Wagon,Automatic,Unleaded Petrol, Used,2488,Silver,5
12841354,2017 Volkswagen Polo Urban + (81Tsi) 6R MY17.5,17990,Volkswagen,Polo,Urban + (81Tsi),6R MY17.5,2017,61384,Hatchback,Manual,Premium Unleaded Petrol, Used,1197,White,5
12841355,2016 Ford Falcon XR6 FG X,28980,Ford,Falcon,XR6,FG X,2016,130839,Utility,Automatic,Unleaded Petrol, Used,3984,Silver,2
12841356,2014 Ford Focus Trend LW MK2 Upgrade,13990,Ford,Focus,Trend,LW MK2 Upgrade,2014,102818,Hatchback,Automatic,Unleaded Petrol, Used,1999,Black,5
12841358,2012 Mazda CX-9 Grand Touring 10 Upgrade,19990,Mazda,CX-9,Grand Touring,10 Upgrade,2012,159589,Wagon,Automatic,Unleaded Petrol, Used,3726,Silver,7
12841361,2015 Mitsubishi Triton GLS (4X4) MQ MY16,28990,Mitsubishi,Triton,GLS (4X4),MQ MY16,2015,128346,Dual Cab Utility,Manual,Diesel, Used,2440,White,5
12841371,2011 Mitsubishi Triton GLX MN MY11,13890,Mitsubishi,Triton,GLX,MN MY11,2011,177283,Double Cab Utility,Manual,Unleaded Petrol, Used,2351,White,5
12841378,2015 Kia Optima SI TF MY15,14000,Kia,Optima,SI,TF MY15,2015,109000,Sedan,Automatic,Unleaded Petrol, Used,2359,Grey,5
12841382,2018 Subaru Impreza 2.0I-L (awd) MY18,24100,Subaru,Impreza,2.0I-L (awd),MY18,2018,65112,Hatchback,Automatic,Unleaded Petrol, Used,1995,White,5
12841383,2013 Holden UTE SS-V VF,36990,Holden,UTE,SS-V,VF,2013,158718,Utility,Automatic,Unleaded Petrol, Used,5967,Black,2
12841385,2014 Holden Colorado LTZ (4X4) RG MY14,34990,Holden,Colorado,LTZ (4X4),RG MY14,2014,108020,Crew Cab Pickup,Automatic,Diesel, Used,2776,Grey,5
12841388,2015 Kia RIO S UB MY15,12500,Kia,RIO,S,UB MY15,2015,147000,Hatchback,Automatic,Unleaded Petrol, Used,1396,Black,5
12841407,2019 Nissan Qashqai ST J11 MY18,28988,Nissan,Qashqai,ST,J11 MY18,2019,78186,Wagon,Automatic,Unleaded Petrol, Used,1997,Grey,5
12841410,2014 BMW 420I Gran Coupe Modern Line F36,32990,BMW,420I,Gran Coupe Modern Line,F36,2014,82801,Coupe,Automatic,Premium Unleaded Petrol, Used,1997,White,5
12841411,2021 Hyundai Kona Highlander TTR (fwd) Os.v4 MY21,37990,Hyundai,Kona,Highlander TTR (fwd),Os.v4 MY21,2021,14305,Wagon,Automatic,Unleaded Petrol, Used,1999,Red,5
12841418,2019 Nissan Navara ST-X (4X4) (leathr Trim) (5YR) D23 Series III MY18,47990,Nissan,Navara,ST-X (4X4) (leathr Trim) (5YR),D23 Series III MY18,2019,55783,Dual Cab Pick-up,Automatic,Diesel, Used,2298,Black,5
12841419,2017 Volkswagen Passat Alltrack 140 TDI Wolfsburg EDT 3C MY17,34990,Volkswagen,Passat,Alltrack 140 TDI Wolfsburg EDT,3C MY17,2017,92391,Wagon,Automatic,Diesel, Used,1968,Grey,5
12841426,2013 Smart Fortwo Coupe 451,13990,Smart,Fortwo,Coupe,451,2013,94308,Coupe,Automatic,Premium Unleaded Petrol, Used,999,Red,2
12841427,2018 Volkswagen Amarok V6 TDI 550 Highline 2H MY18,51990,Volkswagen,Amarok,V6 TDI 550 Highline,2H MY18,2018,98030,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12841432,2008 Volkswagen Transporter (LWB) T5 MY08,16995,Volkswagen,Transporter,(LWB),T5 MY08,2008,216765,Dual Cab Chassis,Manual,Diesel, Used,2460,White,5
12841434,2018 Isuzu D-MAX SX (4X4) TF MY18,39999,Isuzu,D-MAX,SX (4X4),TF MY18,2018,138974,Crew Cab Chassis,Manual,Diesel, Used,2999,White,5
12841435,2013 Mazda CX-5 Maxx (4X2) MY13,14999,Mazda,CX-5,Maxx (4X2),MY13,2013,157852,Wagon,Manual,Unleaded Petrol, Used,1997,Red,5
12841436,2016 Nissan Navara RX (4X4) D23 Series II,32999,Nissan,Navara,RX (4X4),D23 Series II,2016,118753,Double Cab Utility,Manual,Diesel, Used,2298,White,5
12841439,2014 Ford Territory Titanium (4X4) SZ MK2,20000,Ford,Territory,Titanium (4X4),SZ MK2,2014,166000,Wagon,Automatic,Diesel, Used,2720,Burgundy,7
12841440,2016 Kia Cerato S Premium YD MY17,19990,Kia,Cerato,S Premium,YD MY17,2016,76009,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12841442,2014 Volkswagen Transporter TDI 400 LWB T5 MY15,35886,Volkswagen,Transporter,TDI 400 LWB,T5 MY15,2014,122282,Dual Cab Chassis,Automatic,Diesel, Used,1968,Blue,5
12841447,2010 Holden Commodore SV6 VE II,14995,Holden,Commodore,SV6,VE II,2010,148908,Utility,Manual,Unleaded Petrol, Used,3565,Blue,2
12841448,2014 Ford Ranger Wildtrak 3.2 (4X4) PX,36990,Ford,Ranger,Wildtrak 3.2 (4X4),PX,2014,164139,Crew Cab Utility,Automatic,Diesel, Used,3198,Silver,5
12841449,2015 BMW 118D Sportline F20 LCI,28990,BMW,118D,Sportline,F20 LCI,2015,33837,Hatchback,Automatic,Diesel, Used,1995,White,5
12841450,2016 Honda HR-V VTI-L (adas) MY16,27490,Honda,HR-V,VTI-L (adas),MY16,2016,49454,Wagon,Automatic,Unleaded Petrol, Used,1799,Blue,5
12841461,2010 Holden Captiva 5 (4X4) CG MY10,7996,Holden,Captiva,5 (4X4),CG MY10,2010,130806,Wagon,Automatic,Unleaded Petrol, Used,2405,Silver,5
12841462,2007 Mercedes-Benz ML280 CDI (4X4) W164 07 Upgrade,8892,Mercedes-Benz,ML280,CDI (4X4),W164 07 Upgrade,2007,219006,Wagon,Automatic,Diesel, Used,2987,Silver,5
12841463,2013 Suzuki Alto GL GF MY12,9996,Suzuki,Alto,GL,GF MY12,2013,143565,Hatchback,Automatic,Premium Unleaded Petrol, Used,996,Blue,4
12841466,2019 Kia Carnival Platinum YP PE MY19,59031,Kia,Carnival,Platinum,YP PE MY19,2019,46190,Wagon,Automatic,Unleaded Petrol, Used,3342,Black,8
12841469,2022 Skoda Kamiq Signature MY22,44090,Skoda,Kamiq,Signature,MY22,2022,11,Wagon,Automatic,Premium Unleaded Petrol, Demo,1498,Silver,5
12841470,2022 Skoda Kamiq Signature MY22,43190,Skoda,Kamiq,Signature,MY22,2022,12,Wagon,Automatic,Premium Unleaded Petrol, Demo,1498,Grey,5
12841471,2022 Skoda Kamiq Style 85TSI NW MY23,38540,Skoda,Kamiq,Style 85TSI,NW MY23,2022,9,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,Black,5
12841472,2022 Skoda Superb Style NP MY22,56860,Skoda,Superb,Style,NP MY22,2022,93,Sedan,Automatic,Premium Unleaded Petrol, Demo,1984,White,5
12841473,2022 Skoda Kamiq Style 85TSI NW MY23,38540,Skoda,Kamiq,Style 85TSI,NW MY23,2022,9,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,Black,5
12841474,2022 Skoda Kodiaq Style (4X4) 132TSI NS MY23,63660,Skoda,Kodiaq,Style (4X4) 132TSI,NS MY23,2022,9,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,White,7
12841475,2022 Skoda Kamiq Style 85TSI NW MY23,38540,Skoda,Kamiq,Style 85TSI,NW MY23,2022,10,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,Black,5
12841476,2022 Skoda Scala 110 TSI Monte Carlo MY22,42890,Skoda,Scala,110 TSI Monte Carlo,MY22,2022,10,Hatchback,Automatic,Premium Unleaded Petrol, Demo,1498,White,5
12841478,2022 Skoda Kamiq Style 85TSI NW MY23,34868,Skoda,Kamiq,Style 85TSI,NW MY23,2022,12,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,White,5
12841479,2022 Skoda Kamiq Style 85TSI NW MY23,39090,Skoda,Kamiq,Style 85TSI,NW MY23,2022,13,Wagon,Automatic,Premium Unleaded Petrol, Demo,999,Red,5
12841480,2022 Skoda Superb Style NP MY22,54868,Skoda,Superb,Style,NP MY22,2022,122,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,Grey,5
12841481,2022 Skoda Kodiaq Style (4X4) NS MY22,49868,Skoda,Kodiaq,Style (4X4),NS MY22,2022,14,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,White,7
12841482,2022 Skoda Kodiaq Style (4X4) 132TSI NS MY23,65560,Skoda,Kodiaq,Style (4X4) 132TSI,NS MY23,2022,9,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,White,7
12841483,2022 Skoda Kodiaq RS (4X4) 180TSI NS MY23,74990,Skoda,Kodiaq,RS (4X4) 180TSI,NS MY23,2022,10,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,Grey,7
12841484,2022 Skoda Karoq Sportline (4X4) NU MY22,53690,Skoda,Karoq,Sportline (4X4),NU MY22,2022,899,Wagon,Automatic,Unleaded Petrol, Demo,1984,Red,5
12841485,2022 Skoda Karoq Sportline (4X4) 140TSI NU MY23,56660,Skoda,Karoq,Sportline (4X4) 140TSI,NU MY23,2022,8,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,Silver,5
12841486,2022 Skoda Karoq Sportline (4X4) 140TSI NU MY23,56660,Skoda,Karoq,Sportline (4X4) 140TSI,NU MY23,2022,11,Wagon,Automatic,Premium Unleaded Petrol, Demo,1984,Grey,5
12841490,2021 Skoda Octavia RS NX MY21,59888,Skoda,Octavia,RS,NX MY21,2021,14751,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Grey,5
12841491,2021 Skoda Superb 206 TSI Sportline NP MY21,65888,Skoda,Superb,206 TSI Sportline,NP MY21,2021,13326,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Grey,5
12841492,2021 Skoda Karoq 110TSI NU MY21,33888,Skoda,Karoq,110TSI,NU MY21,2021,29068,Wagon,Automatic,Unleaded Petrol, Used,1395,White,5
12841493,2022 Skoda Kodiaq Style (4X4) NS MY22,63888,Skoda,Kodiaq,Style (4X4),NS MY22,2022,3584,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,White,7
12841494,2021 Skoda Superb 206 TSI Sportline NP MY21,71888,Skoda,Superb,206 TSI Sportline,NP MY21,2021,9611,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Black,5
12841495,2022 Skoda Kodiaq Style (4X4) NS MY22,62888,Skoda,Kodiaq,Style (4X4),NS MY22,2022,3584,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Black,7
12841496,2021 Skoda Superb Sportline (4X4) NP MY22,64888,Skoda,Superb,Sportline (4X4),NP MY22,2021,9611,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Silver,5
12841501,2016 Land Rover Range Rover Vogue SDV8 LG MY16.5,119800,Land Rover,Range Rover,Vogue SDV8,LG MY16.5,2016,62677,Wagon,Automatic,Diesel, Used,4367,Black,5
12841508,2015 Mazda 3 Touring BM MY15,17990,Mazda,3,Touring,BM MY15,2015,102349,Sedan,Manual,Unleaded Petrol, Used,1998,Black,5
12841510,2012 Chrysler 300 Limited MY12,25990,Chrysler,300,Limited,MY12,2012,66301,Sedan,Automatic,Diesel, Used,2987,Black,5
12841511,2016 Suzuki Vitara RT-S LY,21990,Suzuki,Vitara,RT-S,LY,2016,51453,Wagon,Manual,Unleaded Petrol, Used,1586,Black,5
12841513,2016 Isuzu MU-X LS-M (4X4) UC MY15.5,38350,Isuzu,MU-X,LS-M (4X4),UC MY15.5,2016,111289,Wagon,Automatic,Diesel, Used,2999,White,7
12841514,2019 Toyota Yaris Ascent NCP130R MY18,22895,Toyota,Yaris,Ascent,NCP130R MY18,2019,34294,Hatchback,Automatic,Unleaded Petrol, Used,1299,Red,5
12841515,2015 Audi Q3 2.0 TDI Quattro (110KW) 8U MY15,28990,Audi,Q3,2.0 TDI Quattro (110KW),8U MY15,2015,114789,Wagon,Automatic,Diesel, Used,1968,White,5
12841527,2017 Ford Focus RS Limited Edition LZ,61500,Ford,Focus,RS Limited Edition,LZ,2017,16896,Hatchback,Manual,Premium Unleaded Petrol, Used,2261,Blue,5
12841529,2015 BMW X6 Xdrive 30D F16,58000,BMW,X6,Xdrive 30D,F16,2015,115000,Coupe,Automatic,Diesel, Used,2993,Silver,5
12841534,2016 Mazda CX-3 Maxx (fwd) DK,23990,Mazda,CX-3,Maxx (fwd),DK,2016,83000,Wagon,Automatic,Unleaded Petrol, Used,1998,Blue,5
12841536,2020 Ford Mustang GT 5.0 V8 FN MY20,73878,Ford,Mustang,GT 5.0 V8,FN MY20,2020,8658,Fastback,Automatic,Premium Unleaded Petrol, Used,4950,Black,4
12841540,2016 Subaru Forester 2.0D-L MY16,24930,Subaru,Forester,2.0D-L,MY16,2016,142241,Wagon,Automatic,Diesel, Used,1998,White,5
12841541,2017 Kia Cerato S YD MY18,15980,Kia,Cerato,S,YD MY18,2017,153555,Sedan,Automatic,Unleaded Petrol, Used,1999,White,5
12841542,2017 BMW X4 Xdrive 20D F26 MY16,54900,BMW,X4,Xdrive 20D,F26 MY16,2017,75604,Coupe,Automatic,Diesel, Used,1995,White,5
12841553,2019 Land Rover Range Rover Evoque D180 SE (132KW) L551 MY20,89880,Land Rover,Range Rover Evoque,D180 SE (132KW),L551 MY20,2019,42546,Wagon,Automatic,Diesel, Used,1999,White,5
12841555,2009 BMW 320D Executive E90 MY09,14990,BMW,320D,Executive,E90 MY09,2009,158350,Sedan,Automatic,Diesel, Used,1995,Silver,5
12841571,2020 Mercedes-Benz A35 4Matic V177 MY20,82800,Mercedes-Benz,A35,4Matic,V177 MY20,2020,24175,Sedan,Automatic,Premium Unleaded Petrol, Used,1991,Black,5
12841585,2018 Holden Acadia LTZ (2WD) AC MY19,38999,Holden,Acadia,LTZ (2WD),AC MY19,2018,82244,Wagon,Automatic,Unleaded Petrol, Used,3649,White,7
12841587,2018 Mazda CX-5 Akera (4X4) MY18 (KF Series 2),36850,Mazda,CX-5,Akera (4X4),MY18 (KF Series 2),2018,49786,Wagon,Automatic,Unleaded Petrol, Used,2488,Red,5
12841588,2018 Toyota Corolla Ascent Sport (hybrid) ZWE211R,32777,Toyota,Corolla,Ascent Sport (hybrid),ZWE211R,2018,56436,Hatchback,Automatic,Unleaded Petrol/Electric, Used,1798,White,5
12841589,2022 Toyota Camry Ascent + SAT NAV Axva70R,41777,Toyota,Camry,Ascent + SAT NAV,Axva70R,2022,30,Sedan,Automatic,Premium Unleaded Petrol, Used,2487,Silver,5
12841590,2017 Mitsubishi Outlander Exceed (4X4) ZK MY17,32777,Mitsubishi,Outlander,Exceed (4X4),ZK MY17,2017,87567,Wagon,Automatic,Diesel, Used,2268,White,7
12841592,2014 Jeep Wrangler Sport (4X4) JK MY13,34990,Jeep,Wrangler,Sport (4X4),JK MY13,2014,74547,Softtop,Automatic,Unleaded Petrol, Used,3604,Grey,4
12841593,2015 Hyundai Tucson Active X (fwd) TL,26990,Hyundai,Tucson,Active X (fwd),TL,2015,75439,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12841594,2014 Toyota Yaris Ascent NCP130R MY15,12990,Toyota,Yaris,Ascent,NCP130R MY15,2014,127651,Hatchback,Manual,Unleaded Petrol, Used,1299,Yellow,5
12841595,2021 Toyota Granvia VX (8 Seats) GDH303R,78888,Toyota,Granvia,VX (8 Seats),GDH303R,2021,14727,Wagon,Automatic,Diesel, Used,2755,Silver,8
